7280,"R1_42212244","42212244",,"new",,,"PEOL/PO/2020-21","1000","2022-01-21 06:11:11.0000000","2021-05-13","","2021-05-28",,0,"2022-01-21 06:11:11.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7285,"R2_42212244","42212244",,"new",,,"PEOL/PO/2020-21","1000","2022-01-21 06:24:50.0000000","2021-05-13","","2021-05-28",,0,"2022-01-21 06:24:50.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7287,"R1_42212238","42212238",,"new",,,"PEOL/PO/2020-21","1000","2022-01-21 06:30:37.0000000","2021-05-13","","2021-05-28",,0,"2022-01-21 06:30:37.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7288,"R2_42212238","42212238",,"new",,,"PEOL/PO/2020-21","1000","2022-01-21 06:32:14.0000000","2021-05-13","","2021-05-28",,0,"2022-01-21 06:32:14.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7289,"R3_42212238","42212238",,"new",,,"PEOL/PO/2020-21","1000","2022-01-21 06:34:01.0000000","2021-05-13","","2021-05-28",,0,"2022-01-21 06:34:01.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7294,"R1_INV20/23","INV20/23",,"new",,,"4500020436","1000","2022-01-22 19:44:01.0000000","2020-10-23","","2020-11-07",,0,"2022-01-22 19:44:01.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,,"0","0",,"0",0
7295,"R2_INV20/23","INV20/23",,"new",,,"4500020436","1000","2022-01-22 19:45:40.0000000","2020-10-23","","2020-11-07",,0,"2022-01-22 19:45:40.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,,"0","0",,"0",0
7297,"R1_42212255","42212255",,"new",,,"PEOL/PO/2020-21","1000","2022-01-22 19:50:14.0000000","2021-05-13","","2021-05-28",,0,"2022-01-22 19:50:14.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7298,"R2_42212255","42212255",,"new",,,"PEOL/PO/2020-21","1000","2022-01-22 19:53:06.0000000","2021-05-13","","2021-05-28",,0,"2022-01-22 19:53:06.0000000",,"0",,"INR","Cash",101000,,2000000063,0,"AMWIN SYSTEMS PVT. LTD.",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAHCP5201G1QQ","unpaid",,,"0","0",,"0",0
7306,"R1_INV20/24","INV20/24",,"new",,,"4500020436","1000","2022-01-24 14:16:46.0000000","2020-10-23","","2020-11-07",,0,"2022-01-24 14:16:46.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,,"0","0",,"0",0
